# ID	X	Y
EA	581.00	3741.10
EB	1765.48	3737.19
EC	1168.30	3146.18
ED	573.54	2557.13
EE	1758.97	2550.80
FA	2708.59	3730.27
FB	3890.59	3723.70
FC	3294.25	3134.90
FD	2703.83	2548.00
FE	3886.36	2543.00
GA	2696.52	1566.58
GB	3878.25	1556.59
GC	3282.43	967.44
GD	2688.30	380.92
GE	3871.09	372.96
HA	569.50	1573.59
HB	1753.16	1571.96
HC	1157.31	982.19
HD	561.40	390.39
HE	1745.04	387.75
