# ID	X	Y
EA	237.99	4068.37
EB	1419.70	4086.72
EC	841.58	3485.42
ED	257.86	2885.77
EE	1438.62	2903.89
FA	2363.84	4101.94
FB	3547.08	4116.06
FC	2962.36	3515.01
FD	2383.51	2913.10
FE	3565.17	2931.76
GA	2396.62	1928.04
GB	3580.44	1945.55
GC	2993.12	1344.61
GD	2409.14	745.72
GE	3594.37	765.36
HA	270.23	1900.03
HB	1453.08	1916.67
HC	869.97	1316.64
HD	286.41	715.25
HE	1468.71	730.86
