# ID	X	Y
EA	490.39	3729.01
EB	1672.81	3720.96
EC	1077.75	3134.15
ED	485.18	2546.52
EE	1666.83	2538.74
FA	2616.82	3713.21
FB	3800.40	3705.81
FC	3207.24	3122.30
FD	2609.10	2531.78
FE	3792.25	2525.80
GA	2602.25	1548.76
GB	3788.39	1543.11
GC	3191.10	953.73
GD	2596.78	363.02
GE	3778.65	357.24
HA	479.13	1565.73
HB	1662.64	1557.36
HC	1064.56	972.26
HD	471.68	379.19
HE	1652.76	371.04
