# ID	X	Y
EA	246.00	4120.86
EB	1430.50	4134.71
EC	847.26	3536.30
ED	261.48	2937.77
EE	1446.39	2950.77
FA	2454.32	4148.87
FB	3637.44	4165.56
FC	3054.85	3562.44
FD	2469.30	2965.59
FE	3653.27	2980.37
GA	275.33	1879.53
GB	1456.42	1895.90
GC	875.78	1296.37
GD	288.65	695.61
GE	1473.76	714.60
HA	2482.11	1909.35
HB	3662.70	1926.13
HC	3082.01	1323.29
HD	2499.69	722.87
HE	3681.78	739.81
